"activityId","uuidMsb","uuidLsb","name","activityType","userProfileId","timeZoneId","beginTimestamp","eventTypeId","rule","sportType","startTimeGmt","startTimeLocal","duration","distance","avgSpeed","avgHr","maxHr","avgPower","avgBikeCadence","maxBikeCadence","calories","aerobicTrainingEffect","strokes","normPower","avgLeftBalance","avgRightBalance","max20MinPower","avgFractionalCadence","maxFractionalCadence","trainingStressScore","intensityFactor","elapsedDuration","movingDuration","anaerobicTrainingEffect","deviceId","minTemperature","maxTemperature","lapCount","aerobicTrainingEffectMessage","anaerobicTrainingEffectMessage","purposeful","autoCalcCalories","favorite","pr","elevationCorrected","atpActivity","parent","elevationGain","elevationLoss","maxSpeed","maxRunCadence","steps","startLongitude","startLatitude","avgVerticalOscillation","avgGroundContactTime","avgStrideLength","vO2MaxValue","avgVerticalRatio","avgGroundContactBalance","minElevation","maxElevation","avgDoubleCadence","maxDoubleCadence","locationName","maxVerticalSpeed","endLongitude","endLatitude","avgStrokes","activeLengths","avgSwolf","poolLength","avgStrokeDistance","avgSwimCadence","maxSwimCadence","workoutId","activeSets","totalSets","totalReps","parentId","manufacturer","courseId","maxFtp","avgVerticalSpeed","decoDive","lactateThresholdBpm","lactateThresholdSpeed"
7424767526,-8916808333358576640,-7354229566521309184,"Saint-Pol-sur-Ternoise Cycling","cycling",1141258,124,1630743366000,9,"public","CYCLING",1630743366000,1630750566000,9433206.0546875,8733411.71875,0.925800037384033,146,163,255,89,103,10026.71786,NA,13278,265,49.91,50.09,278.18,0,0,147,0.75,9993350.5859375,NA,NA,3355158044,12,20,18,NA,NA,0,0,0,0,0,0,0,47100,51400,1.69260005950928,NA,NA,2.3443185724318,50.3804118745029,NA,NA,NA,70,NA,NA,540.000009536743,15200,NA,NA,"Saint-Pol-sur-Ternoise",0.140000152587891,2.33839097432792,50.3816047031432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7421075562,7206600069453860864,-5696737361562433536,"Cardio","indoor_cardio",1141258,124,1630688499000,9,"public","FITNESS_EQUIPMENT",1630688499000,1630695699000,2429951.90429688,0,0,75,109,NA,NA,NA,423.19202,0,NA,NA,NA,NA,NA,0,0,NA,NA,2493909.91210938,NA,0,3968818126,27,28,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11119.9996948242,11859.9998474121,NA,NA,NA,0.0200004577636719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7415114616,6857026375426394112,-5713195379732570112,"Zwift - WTRL Team Time Trial - Zone 3 (C)","virtual_ride",1141258,124,1630601052000,9,"public","CYCLING",1630601052000,1630608252000,2479635.98632812,2952152.9296875,1.19049997329712,172,183,307,87,108,3209.55532,NA,0,323.974784744698,NA,NA,328.8725,0,0,NA,NA,2499000,NA,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,15500,0,2.03290004730225,NA,NA,0,0,NA,NA,NA,NA,NA,NA,-640.000009536743,5800,NA,NA,NA,0.080000114440918,166.950155859813,-11.6361593082547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7414749179,-3531190934953047040,-6233954553168907264,"Zwift - .. *JOKE (INC#EA2?)'s Meetup - Champs-?lys?es","virtual_ride",1141258,124,1630598699000,9,"public","CYCLING",1630598699000,1630605899000,1960000,1853691.9921875,0.945699977874756,141,160,236,82,121,1860.36888,NA,0,249.956329587521,NA,NA,245.58,0,0,NA,NA,1966000,NA,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,11700,0,1.4206000328064,NA,NA,0,0,NA,NA,NA,NA,NA,NA,4140.00015258789,7140.00015258789,NA,NA,"Paris",0.0600002288818359,2.29438120499253,48.8741607405245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7409093685,1718931527747847168,-7149977832597511168,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1630514110000,9,"public","RUNNING",1630514110000,1630521310000,2250700.92773438,874149.0234375,0.388400006294251,163,180,NA,NA,NA,2539.15212,3.20000004768372,NA,NA,NA,NA,NA,0.0234375,0.5,NA,NA,2260718.01757812,NA,0,3968818126,19,24,13,NA,NA,0,0,0,0,0,0,0,8400,8500,0.473099994659424,94,6582,2.34363720752299,50.3805122897029,NA,NA,132.040076524845,60,NA,NA,8780.00030517578,14560.0006103516,176.046875,189,"Saint-Pol-sur-Ternoise",0.1,2.34756630845368,50.3834844287485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7408752989,-3670744605875944448,-6295754697676924928,"Saint-Pol-sur-Ternoise Cycling","cycling",1141258,124,1630506535000,9,"public","CYCLING",1630506535000,1630513735000,6914931.15234375,6326558.984375,0.914900016784668,135,159,255,85,99,7366.05516,NA,9432,267,49.91,50.09,277.5725,0,0,108.5,0.753000020980835,7025924.8046875,NA,NA,3355158044,16,20,13,NA,NA,0,0,0,0,0,0,0,36600,39900,1.69909992218018,NA,NA,2.34400182031095,50.3805385250598,NA,NA,NA,NA,NA,NA,3579.99992370605,16160.0006103516,NA,NA,"Saint-Pol-sur-Ternoise",0.120000457763672,2.33822358772159,50.3815363068134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7403564199,-5342832318928107520,-8983018591428352000,"Pool Swimming","lap_swimming",1141258,124,1630429473000,9,"public","SWIMMING",1630429473000,1630436673000,5246520.01953125,340000,0.103199994564056,NA,NA,NA,NA,NA,1441.36688,NA,613,NA,NA,NA,NA,0,0,NA,NA,5251869.140625,NA,NA,3968818126,26,29,70,NA,NA,0,0,0,0,0,0,0,NA,NA,0.318700003623962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1000003814697,68,70,5000,236.999988555908,26,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7397028176,-7321981765476662272,-5370768434368509952,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1630337041000,9,"public","RUNNING",1630337041000,1630344241000,5585395.99609375,1961168.9453125,0.351099991798401,152,170,NA,NA,NA,5149.53458,2.79999995231628,NA,NA,NA,NA,NA,0.046875,0.5,NA,NA,6107186.03515625,NA,0,3968818126,21,27,20,NA,NA,0,0,0,0,0,0,0,19100,19400,0.451599979400635,94,16024,2.3434554040432,50.3805525228381,NA,NA,122.415159538592,59,NA,NA,5420.00007629395,13319.9996948242,172.09375,189,"Saint-Pol-sur-Ternoise",0.139999389648438,2.33171059750021,50.3851770702749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7391868297,4305806070332935168,-5752933183556766720,"Saint-Michel-sur-Ternoise - 2021CT_S17_BIKE1","cycling",1141258,124,1630247700000,9,"public","CYCLING",1630247700000,1630254900000,9735337.890625,9143388.28125,0.939200019836426,149,173,275,87,109,11183.16338,NA,13494,296,49.92,50.08,316.3075,0,0,188.100006103516,0.834999978542328,9821070.3125,NA,NA,3355158044,12,17,24,NA,NA,0,0,0,0,0,0,0,54100,56900,1.73460006713867,NA,NA,2.34494344331324,50.3804553765804,NA,NA,NA,70,NA,NA,1060.00003814697,15760.0006103516,NA,NA,"Saint-Michel-sur-Ternoise",0.140000152587891,2.33835962601006,50.3815730195493,NA,NA,NA,NA,NA,NA,NA,382465667,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7389313789,-4948791399806448640,-9036421600630355968,"Cardio","indoor_cardio",1141258,124,1630231618000,9,"public","TRAINING",1630231618000,1630238818000,1237755.98144531,0,0,82,102,NA,NA,NA,289.11138,0.100000001490116,NA,NA,NA,NA,NA,0,0,NA,NA,1237755.98144531,NA,0,3968818126,26,27,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9440.00015258789,9440.00015258789,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7385786830,-5675113699542284288,-5236090275864199168,"Saint-Pol-sur-Ternoise - 2021CT_S17_CAP1","running",1141258,124,1630165036000,9,"public","RUNNING",1630165036000,1630172236000,4765225.09765625,1720681.0546875,0.361100006103516,158,181,NA,NA,NA,4692.8224,3.29999995231628,NA,NA,NA,NA,NA,0.203125,0.5,NA,NA,4858509.765625,NA,0.300000011920929,3968818126,22,27,28,NA,NA,0,0,0,0,0,0,0,14800,15700,0.460900020599365,96,13782,2.34355053864419,50.3805858828127,NA,NA,123.953926379377,59,NA,NA,8480.00030517578,14600,174.40625,193,"Saint-Pol-sur-Ternoise",0.159999084472656,2.33177203685045,50.3813611250371,NA,NA,NA,NA,NA,NA,NA,382464286,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7379767445,8507969006391740416,-7687461527108424704,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1630080758000,9,"public","RUNNING",1630080758000,1630087958000,850614.013671875,318705.004882812,0.374699997901917,160,171,NA,NA,NA,934.37446,2.40000009536743,NA,NA,NA,NA,NA,0.6953125,0,NA,NA,850614.013671875,NA,0,3968818126,22,25,4,NA,NA,0,0,0,0,0,0,0,2000,1900,0.439499998092651,91,2462,2.34359144233167,50.3805612400174,NA,NA,129.539705530167,59,NA,NA,8740.00015258789,10719.9996948242,173.390625,182,"Saint-Pol-sur-Ternoise",0.119999694824219,2.3559735249728,50.3768223244697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7379770858,-5844967805202317312,-6735278779144775680,"Saint-Pol-sur-Ternoise Cycling","cycling",1141258,124,1630072572000,9,"public","CYCLING",1630072572000,1630079772000,7191019.04296875,6368814.0625,0.885700035095215,139,161,261,85,107,7847.90746,NA,9402,284,49.91,50.09,293.32,0,0,128.5,0.804000020027161,7625438.96484375,NA,NA,3355158044,15,20,13,NA,NA,0,0,0,0,0,0,0,63400,61400,1.81760005950928,NA,NA,2.34459961764514,50.3803623374552,NA,NA,NA,70,NA,NA,6519.99969482422,18800,NA,NA,"Saint-Pol-sur-Ternoise",0.140000915527344,2.34379017725587,50.3806400299072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7374259372,-710650808328239488,-8680863845930178560,"Pool Swimming","lap_swimming",1141258,124,1629988670000,9,"public","SWIMMING",1629988670000,1629995870000,4675936.03515625,350000,0.0994000017642975,NA,NA,NA,NA,NA,2920.44394,NA,1283,NA,NA,NA,NA,0,0,NA,NA,5916678.22265625,NA,NA,3968818126,28,28,70,NA,NA,0,0,0,0,0,0,0,NA,NA,0.156900000572205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1000003814697,140,36,2500,225.999999046326,26,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7366569146,-527278565013369408,-6018268700385075200,"Saint-Michel-sur-Ternoise Running","running",1141258,124,1629883111000,9,"public","RUNNING",1629883111000,1629890311000,5023062.01171875,1722863.0859375,0.34300000667572,156,165,NA,NA,NA,4680.25234,2.90000009536743,NA,NA,NA,NA,NA,0.734375,0.5,NA,NA,5216699.21875,NA,0,3968818126,24,29,18,NA,NA,0,0,0,0,0,0,0,14600,13800,0.408699989318848,90,14360,2.35230342485011,50.3782488405704,NA,NA,120.092529904945,58,NA,NA,7659.99984741211,14060.0006103516,171.46875,181,"Saint-Michel-sur-Ternoise",0.1,2.35833621583879,50.3709924593568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7362876073,8676839668613268480,-8139574792471747584,"Saint-Pol-sur-Ternoise Cycling","cycling",1141258,124,1629818171000,9,"public","CYCLING",1629818171000,1629825371000,8454425.78125,7864864.0625,0.930300045013428,144,174,273,85,101,9620.28592,NA,11250,299,49.92,50.08,329.736666666667,0,0,167.199996948242,0.845000028610229,8866130.859375,NA,NA,3355158044,15,21,28,NA,NA,0,0,0,0,0,0,0,59200,58800,1.78780002593994,NA,NA,2.34417540952563,50.3805349208415,NA,NA,NA,NA,NA,NA,4000,15860.0006103516,NA,NA,"Saint-Pol-sur-Ternoise",0.140000152587891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7355125542,-1322832262738786560,-7958709590140418048,"Saint-Pol-sur-Ternoise Running","running",1141258,124,1629716960000,9,"public","RUNNING",1629716960000,1629724160000,2829843.99414062,950395.99609375,0.335800004005432,147,169,NA,NA,NA,2572.67228,2.5,NA,NA,NA,NA,NA,0.78125,0.5,NA,NA,2870541.9921875,NA,0,3968818126,23,25,10,NA,NA,0,0,0,0,0,0,0,9500,9600,0.411499977111816,91,8070,2.34355657361448,50.380520503968,NA,NA,117.459557191061,58,NA,NA,6859.99984741211,10740.0001525879,171.5625,183,"Saint-Pol-sur-Ternoise",0.1,2.33213673345745,50.385121833533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7348406340,-9213588587418729472,-8710515640693770240,"Saint-Pol-sur-Ternoise - 2021CT_S16_CAP1","running",1141258,124,1629620291000,9,"public","RUNNING",1629620291000,1629627491000,3837113.03710938,1364442.96875,0.355599999427795,153,170,NA,NA,NA,3498.6667,3.09999990463257,NA,NA,NA,NA,NA,0.9375,0.5,NA,NA,3944917.96875,NA,0,3968818126,17,25,22,NA,NA,0,0,0,0,0,0,0,14000,16900,0.445100021362305,92,10916,2.34371331520379,50.3805407881737,NA,NA,124.182398867768,58,NA,NA,5420.00007629395,13600,171.875,185,"Saint-Pol-sur-Ternoise",0.380000305175781,2.34785833396018,50.3839052002877,NA,NA,NA,NA,NA,NA,NA,380079335,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7344860563,-5750700837426540544,-5312348410350576640,"Maroeuil Cycling","cycling",1141258,124,1629548862000,9,"public","CYCLING",1629548862000,1629556062000,11815800,10258376,0.868200016021729,145,169,238,86,115,11732.056,NA,15043,267,49.91,50.09,273.595,0,0,186.699996948242,0.754999995231628,12313794,11798590,NA,3355158044,17,30,21,NA,NA,0,0,0,0,0,0,0,88200,83300,2.04529991149902,NA,NA,2.70574145950377,50.3263577353209,NA,NA,NA,70,NA,NA,5880,17440,NA,NA,"Maroeuil",0.140000152587891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7339199525,3849443941996252160,-4913590463996578816,"Saint-Pol-sur-Ternoise Cycling","cycling",1141258,124,1629472198000,9,"public","CYCLING",1629472198000,1629479398000,7255204.1015625,6921318.75,0.953999996185303,146,173,265,87,105,8036.45836,NA,10264,275,49.91,50.09,284.625833333333,0,0,121,0.776000022888184,7368943.84765625,NA,NA,3355158044,16,22,14,NA,NA,0,0,0,0,0,0,0,33500,35000,1.44809999465942,NA,NA,2.34433248639107,50.3804509341717,NA,NA,NA,70,NA,NA,1960.00003814697,14980.0003051758,NA,NA,"Saint-Pol-sur-Ternoise",0.179999923706055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7333729250,5803379641865031680,-6.247400040025e+18,"Zwift - Makuri Islands","virtual_ride",1141258,124,1629392410000,9,"public","CYCLING",1629392410000,1629399610000,2993603,3021560,1.00930004119873,137,159,236,85,97,2845.02358,NA,0,243,NA,NA,250.764166666667,0,0,NA,NA,3010000,2991000,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,25000,0,1.72479991912842,NA,NA,0,0,NA,NA,NA,NA,NA,NA,12480,20020,NA,NA,NA,0.0800003051757813,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7328487387,-8031837577111060480,-7414666245977206784,"Dammbach Running","running",1141258,124,1629312805000,9,"public","RUNNING",1629312805000,1629320005000,2290051,800836,0.349699997901917,150,164,NA,NA,NA,2141.10022,2.70000004768372,NA,NA,NA,NA,NA,0.6484375,0.5,NA,NA,2332643,2288453,0,3968818126,20,27,9,NA,NA,0,0,0,0,0,0,0,3300,4700,0.422700023651123,90,6528,9.31020313873887,49.8626319598407,NA,NA,122.489928320839,57,NA,NA,17180,20640,171.296875,181,"Dammbach",0.0800003051757813,9.29694548249245,49.8606266733259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7321598010,1092143979339139328,-6336845834662642688,"Vienna Running","running",1141258,124,1629216125000,9,"public","RUNNING",1629216125000,1629223325000,3699989.99023438,1309570.99609375,0.353900003433228,151,165,NA,NA,NA,3284.97568,2.79999995231628,NA,NA,NA,NA,NA,0.59375,0.5,NA,NA,3878685.05859375,NA,0,3968818126,22,29,14,NA,NA,0,0,0,0,0,0,0,12900,12300,0.424499988555908,103,10410,16.3158167526126,48.2141051441431,8.85,260.399993896484,118.219995117188,57,7.3600001335144,47.8899993896484,22639.9993896484,32800,171.1875,207,"Vienna",0.1,16.3035023119301,48.2141515798867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7319656502,-4462622813830429184,-7505289431407489024,"Pool Swimming","lap_swimming",1141258,124,1629195209000,9,"public","SWIMMING",1629195209000,1629202409000,4125090,350000,0.110000002384186,NA,NA,NA,NA,NA,2551.72218,NA,1061,NA,NA,NA,NA,0,0,NA,NA,4332489,3464808,NA,3968818126,27,27,72,NA,NA,0,0,0,0,0,0,0,NA,NA,0.392199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3999996185303,70,66,5000,245.000004768372,27,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7315702000,-1705190967611601152,-5726034754909122560,"Zwift - Watopia","virtual_ride",1141258,124,1629127803000,9,"public","CYCLING",1629127803000,1629135003000,5276583.0078125,3178716.015625,0.602400016784668,143,169,252,78,105,5312.94536,NA,0,273.743599948566,NA,NA,295.616666666667,0,0,NA,NA,5285000,NA,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,116900,0,1.9996000289917,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.0000005960464,104719.995117188,NA,NA,NA,0.0800000190734863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7310043254,-4.490462237069e+18,-8136658304527985664,"Cardio","indoor_cardio",1141258,124,1629039962000,9,"public","FITNESS_EQUIPMENT",1629039962000,1629047162000,2559239.01367188,0,0,82,107,NA,NA,NA,540.51258,0.100000001490116,NA,NA,NA,NA,NA,0,0,NA,NA,2559239.01367188,NA,0,3968818126,30,32,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24580.0003051758,24580.0003051758,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7308070777,7878806510335379456,-6224411860779280384,"Vienna Cycling","cycling",1141258,124,1629014150000,9,"public","CYCLING",1629014150000,1629021350000,9297882,8009464,0.861400032043457,140,167,251,83,107,9733.41646,NA,11783,277,49.91,50.09,302.1075,0,0,157.399993896484,0.782000005245209,9659769,9278488,NA,3355158044,23,31,17,NA,NA,0,0,0,0,0,0,0,90900,86500,2.10590000152588,NA,NA,16.3152486272156,48.2092426344752,NA,NA,NA,71,NA,NA,21720,58180,NA,NA,"Vienna",0.160000610351563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7305281274,-8253463250497746944,-5625610936288487424,"Vienna Hiking","hiking",1141258,124,1628945912000,9,"public","HIKING",1628945912000,1628953112000,8504083.0078125,1039979.00390625,0.122300004959106,94,149,NA,NA,NA,2501.44194,0.600000023841858,NA,NA,NA,NA,NA,0.5625,0.5,NA,NA,10825486.328125,NA,0,3968818126,30,33,1,NA,NA,0,0,0,0,0,0,0,30500,31300,0.200600004196167,121,12070,16.2764558382332,48.2410193514079,NA,NA,95.137810886968,NA,NA,NA,27179.9987792969,51620.0012207031,77.125,243,"Vienna",0.079998779296875,16.2891533318907,48.2341158483177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7302043616,6212336281252352000,-8547397277254310912,"Vienna Cycling","cycling",1141258,124,1628927660000,9,"public","CYCLING",1628927660000,1628934860000,7567935.05859375,7003553.125,0.925399971008301,142,169,247,87,102,7818.57732,NA,10032,265,49.91,50.09,305.2875,0,0,117.800003051758,0.75,7967876.953125,NA,NA,3355158044,22,32,15,NA,NA,0,0,0,0,0,0,0,38400,43400,1.68610000610352,NA,NA,16.315180985257,48.2092372700572,NA,NA,NA,71,NA,NA,16319.9996948242,43679.9987792969,NA,NA,"Vienna",0.160000610351563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,354,NA,0,NA,NA
7298693742,1635809986930232064,-5382625190572079104,"Vienna Running","running",1141258,124,1628873536000,9,"public","RUNNING",1628873536000,1628880736000,1944453.97949219,630189.990234375,0.32409999370575,152,162,NA,NA,NA,1881.31898,2.79999995231628,NA,NA,NA,NA,NA,0.015625,0,NA,NA,1987598.99902344,NA,0,3968818126,27,31,7,NA,NA,0,0,0,0,0,0,0,5800,3600,0.388199996948242,94,5394,16.3161172438413,48.2145522348583,9.06999969482422,265.200012207031,105.719995117188,55,8.4399995803833,48.6100006103516,25480.0003051758,30820.0012207031,170.03125,188,"Vienna",0.1,16.319985659793,48.2230193819851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7298134663,-861904369810453120,-8251306847766123520,"Pool Swimming","lap_swimming",1141258,124,1628865887000,9,"public","SWIMMING",1628865887000,1628873087000,3039928.95507812,260000,0.102799999713898,NA,NA,NA,NA,NA,1889.69902,NA,810,NA,NA,NA,NA,0,0,NA,NA,3346314.94140625,NA,NA,3968818126,27,27,16,NA,NA,0,0,0,0,0,0,0,NA,NA,0.392199993133545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.2999992370605,52,70,5000,234.999990463257,26,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7293108871,-5833888438995104768,-6869289193855965184,"Zwift - Watopia","virtual_ride",1141258,124,1628785898000,9,"public","CYCLING",1628785898000,1628793098000,3908000,2627385.9375,0.672300004959106,155,175,220,77,115,3460.95652,NA,0,238.595380964071,NA,NA,260.728333333333,0,0,NA,NA,3915000,NA,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,69100,0,2.14720001220703,NA,NA,0,0,NA,NA,NA,NA,NA,NA,40.0000005960464,56920.0012207031,NA,NA,NA,0.0799999237060547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7290821026,-1901537644606044416,-7469808210551992320,"Vienna Running","running",1141258,124,1628762657000,9,"public","RUNNING",1628762657000,1628769857000,2539573.97460938,859340.0390625,0.33840000629425,163,180,NA,NA,NA,2702.5629,3.5,NA,NA,NA,NA,NA,0.5625,0.5,NA,NA,2608220.94726562,NA,0.100000001490116,3968818126,25,30,9,NA,NA,0,0,0,0,0,0,0,9400,9500,0.398399996757507,94,7188,16.3158859871328,48.214049404487,8.81999969482422,263.200012207031,112.359997558594,56,7.71999979019165,48.4199981689453,25439.9993896484,32939.9993896484,171.125,189,"Vienna",0.0800018310546875,16.303681768477,48.2141949143261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7287870263,5517288697226021888,-5615674749232932864,"Zwift - Watopia","virtual_ride",1141258,124,1628706173000,9,"public","CYCLING",1628706173000,1628713373000,4227533.203125,3263726.953125,0.771999979019165,163,180,219,76,101,3708.1677,NA,0,240.413732934062,NA,NA,275.210833333333,0,0,NA,NA,4234000,NA,NA,3825981698,NA,NA,1,NA,NA,0,0,0,0,0,0,0,69100,0,2.41100006103516,NA,NA,0,0,NA,NA,NA,NA,NA,NA,-640.000009536743,51620.0012207031,NA,NA,NA,0.239999389648438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
7277133989,8339466438698881024,-6323717851527215104,"Vienna Running","running",1141258,124,1628572802000,9,"public","RUNNING",1628572802000,1628580002000,2562123.046875,838334.9609375,0.32720000743866,160,179,NA,NA,NA,2652.28266,3.20000004768372,NA,NA,NA,NA,NA,0.8828125,0.5,NA,NA,2593943.11523438,2559346.9543457,0,3968818126,22,30,9,NA,NA,0,0,0,0,0,0,0,9500,10200,0.389100003242493,115,7374,16.3159723207355,48.2140509132296,8.44000015258789,260.799987792969,106.9,56,7.82000017166138,49.0699996948242,24919.9996948242,32979.9987792969,173.765625,231,"Vienna",0.1,16.3031888287514,48.21419198066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7273697649,5402552274089692160,-8739665910513064960,"Pool Swimming","lap_swimming",1141258,124,1628517964000,9,"public","SWIMMING",1628517964000,1628525164000,3358965.08789062,279971.997070312,0.0929000020027161,NA,NA,NA,NA,NA,2845.02358,NA,1300,NA,NA,NA,NA,0,0,NA,NA,3620529.05273438,3013836.9140625,NA,3968818126,27,28,26,NA,NA,0,0,0,0,0,0,0,NA,NA,0.124899995326996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.5,84,51,3333.00018310547,215.000009536743,26,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7266520264,300461478037899200,-6639618682854082560,"Budapest Running","running",1141258,124,1628416220000,9,"public","RUNNING",1628416220000,1628423420000,1241276.97753906,400780.004882812,0.322900009155273,155,165,NA,NA,NA,1319.8563,2.70000004768372,NA,NA,NA,NA,NA,0.53125,0,NA,NA,1241276.97753906,1239269.01245117,0,3968818126,26,29,5,NA,NA,0,0,0,0,0,0,0,1900,1600,0.367600011825562,95,3532,18.9460067544132,47.5562601070851,9.43000030517578,262.100006103516,108.109997558594,57,8.5600004196167,50.1300010681152,23080.0003051758,24380.0003051758,171.0625,190,"Budapest",0.0600006103515625,18.9514930453151,47.5481689721346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7266516903,-317110034197102336,-7618263742753640448,"Cardio","indoor_cardio",1141258,124,1628413057000,9,"public","FITNESS_EQUIPMENT",1628413057000,1628420257000,2572910.88867188,0,0,117,152,NA,NA,NA,1399.46668,0.899999976158142,NA,NA,NA,NA,NA,0,0,NA,NA,2918249.0234375,0,0,3968818126,27,30,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25779.9987792969,26939.9993896484,NA,NA,NA,0.239999389648438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
